id,titulo,isbn,preco
743,Livro 743,2502988584276,3372.64
744,Livro 744,7737896978309,2763.5
745,Livro 745,8025263682547,230.04
746,Livro 746,0605736351685,493.79
747,Livro 747,4914400217795,1410.23
748,Livro 748,9000370293611,1319.11
749,Livro 749,6782115401271,391.71
750,Livro 750,1608738952043,2792.06
751,Livro 751,0967472524041,795.9
752,Livro 752,1167906087328,1885.04
753,Livro 753,8046469190106,3693.86
754,Livro 754,8855986874223,3362.37
755,Livro 755,8351789648359,3025.79
756,Livro 756,2390426255321,3199.72
757,Livro 757,1518842625946,3438.9
758,Livro 758,5646573664076,882.75
759,Livro 759,8790351507568,1826.51
760,Livro 760,4954651417114,3579.53
761,Livro 761,2063358781390,1797.84
762,Livro 762,7677864370325,911.17
763,Livro 763,5190077048330,4133.13
764,Livro 764,0471808069953,3986.36
765,Livro 765,8518668396566,810.97
766,Livro 766,0429094950135,708.42
767,Livro 767,8302691177236,651.0
768,Livro 768,7424594151958,1401.96
769,Livro 769,8847412685059,4080.56
770,Livro 770,2681115563328,1718.86
771,Livro 771,9966780723002,3075.0
772,Livro 772,8399197567629,3993.17
773,Livro 773,1921797572004,4998.74
774,Livro 774,5731921358789,2952.66
775,Livro 775,5634172353882,3581.22
776,Livro 776,6156301898896,3537.91
777,Livro 777,6970030992642,1744.39
778,Livro 778,9882106091273,1133.97
779,Livro 779,9583843999576,3189.52
780,Livro 780,3804452108366,14.91
781,Livro 781,9291364313183,3855.65
782,Livro 782,5641069874531,2291.92
783,Livro 783,9284658955100,4297.34
784,Livro 784,4282540502888,1873.61
785,Livro 785,3193627336548,4762.21
786,Livro 786,8997723728347,2956.37
787,Livro 787,4445377623670,2247.19
788,Livro 788,3655038727717,1710.13
789,Livro 789,7848549355640,3569.54
790,Livro 790,4034231071390,4974.81
791,Livro 791,4754067009056,2505.96
792,Livro 792,2293940403041,4447.68
793,Livro 793,4306973689039,3017.87
794,Livro 794,7553886704393,3122.73
795,Livro 795,1957554470918,4271.41
796,Livro 796,3155403094767,4819.46
797,Livro 797,1731578736230,4137.5
798,Livro 798,0649688497443,4044.72
799,Livro 799,4167108245160,1714.68
800,Livro 800,1654126268717,3460.03
801,Livro 801,8038176769518,3333.91
802,Livro 802,9157828557772,1615.91
803,Livro 803,5064016192161,4101.83
804,Livro 804,6635672844394,4686.0
805,Livro 805,0732772341095,499.07
806,Livro 806,7073905420223,3750.75
807,Livro 807,1282243708004,3006.11
808,Livro 808,3235164734456,4597.5
809,Livro 809,0773546123236,1764.69
810,Livro 810,6724619300149,4601.63
811,Livro 811,9338678063027,4021.46
812,Livro 812,2297325554370,1283.82
813,Livro 813,9125035915090,3367.2
814,Livro 814,6045238031829,2524.91
815,Livro 815,4841427450832,1719.49
816,Livro 816,2824125096717,1224.62
817,Livro 817,3862567802810,2821.29
818,Livro 818,2871259240588,697.74
819,Livro 819,9607879560164,3632.74
820,Livro 820,3976363540899,2943.99
821,Livro 821,8983582459122,599.75
822,Livro 822,8435879468710,458.5
823,Livro 823,3697222445349,1835.59
824,Livro 824,3247863888985,324.83
825,Livro 825,5390071560983,1442.27
826,Livro 826,8176976509499,510.89
827,Livro 827,7513706213496,2838.29
828,Livro 828,9063919802351,1302.51
829,Livro 829,4941511151034,1348.32
830,Livro 830,0472635286658,443.24
831,Livro 831,2044722886941,1433.65
832,Livro 832,6828504660026,3834.27
833,Livro 833,2419215345012,2010.21
834,Livro 834,5687398540930,1087.76
835,Livro 835,4315147540989,1512.42
836,Livro 836,8518454428141,3051.19
837,Livro 837,1307910535546,3310.13
838,Livro 838,2219209585971,3074.53
839,Livro 839,4412222002740,3087.43
840,Livro 840,9758297709560,990.8
841,Livro 841,4124906615742,1868.98
842,Livro 842,5827080035587,3040.86
843,Livro 843,4339277286277,3345.65
844,Livro 844,9471968997477,4191.74
845,Livro 845,9589792430122,1608.51
846,Livro 846,9153661125518,1196.73
847,Livro 847,4984414385739,4031.24
848,Livro 848,0632383827418,2245.37
849,Livro 849,4287723430437,2061.07
850,Livro 850,9654311208651,1279.24
851,Livro 851,1143377943538,1012.75
852,Livro 852,2788244751684,4877.93
853,Livro 853,6774731476157,2612.43
854,Livro 854,1165818788137,4429.14
855,Livro 855,0457510883342,710.47
856,Livro 856,1480062010080,3759.1
857,Livro 857,9397276620601,84.57
858,Livro 858,0980204103313,4348.04
859,Livro 859,0381928491993,4787.03
860,Livro 860,1606870765037,3835.74
861,Livro 861,1814625162795,903.35
862,Livro 862,4491911005340,1901.74
863,Livro 863,3208322887446,3110.14
864,Livro 864,4716009992903,1033.1
865,Livro 865,3911206890174,2657.39
866,Livro 866,3887130899182,4604.77
867,Livro 867,9937739550388,1502.86
868,Livro 868,0006675390982,2235.78
869,Livro 869,6656038789798,1193.38
870,Livro 870,1975267651445,1381.01
871,Livro 871,9639057591577,3530.81
872,Livro 872,6009408178894,2823.0
873,Livro 873,2150579964189,338.92
874,Livro 874,9410099710084,3755.39
875,Livro 875,3990821526892,3428.75
876,Livro 876,6865290466173,942.12
877,Livro 877,8726857083360,4828.13
878,Livro 878,9284542696516,4855.58
879,Livro 879,6683628658589,4270.8
880,Livro 880,1302739192004,1061.87
881,Livro 881,3698840978922,2875.24
882,Livro 882,7855020981160,4979.81
883,Livro 883,9091861726479,4255.45
884,Livro 884,6233050062411,4024.71
885,Livro 885,9720503999508,675.24
886,Livro 886,6667198567267,463.58
887,Livro 887,2775082117658,371.35
888,Livro 888,1643045472613,3256.93
889,Livro 889,6613086034672,2193.88
890,Livro 890,6793095755211,860.75
891,Livro 891,1834449766296,627.05
892,Livro 892,3160717570465,4201.58
893,Livro 893,0236432785066,4540.94
894,Livro 894,2860422600601,319.02
895,Livro 895,0671839487612,159.08
896,Livro 896,8804628722554,31.94
897,Livro 897,2606580075769,4285.29
898,Livro 898,2081251239685,2214.68
899,Livro 899,4019112771102,952.98
900,Livro 900,5273449883937,898.3
901,Livro 901,8032502537206,1506.65
902,Livro 902,6215229793500,1982.14
903,Livro 903,9218838470205,703.67
904,Livro 904,5693908792056,1045.81
905,Livro 905,4396673459422,4329.3
906,Livro 906,8495484079893,2549.46
907,Livro 907,2270317103225,901.58
908,Livro 908,6504904507057,787.45
909,Livro 909,6025118445142,1552.63
910,Livro 910,7508614663554,942.13
911,Livro 911,7224068329736,3449.94
912,Livro 912,0866649323494,11.91
913,Livro 913,1596100690663,620.6
914,Livro 914,1769882898228,4156.11
915,Livro 915,1325690859661,257.39
916,Livro 916,9655059218675,2433.69
917,Livro 917,8002754156807,1683.14
918,Livro 918,6133409534062,1004.85
919,Livro 919,0997151224289,2529.44
920,Livro 920,2465019615409,3528.13
921,Livro 921,9081383629312,1314.29
922,Livro 922,9586516996159,90.71
923,Livro 923,1607983660815,4162.92
924,Livro 924,3600340000825,1613.6
925,Livro 925,7161081664856,2493.4
926,Livro 926,8084808917775,1298.76
927,Livro 927,8719513633093,1933.37
928,Livro 928,8351765550629,2183.43
929,Livro 929,7833189790575,1118.7
930,Livro 930,1323471339404,1841.31
931,Livro 931,4059355804939,4598.85
932,Livro 932,4217670748591,3856.45
933,Livro 933,3757728262746,705.43
934,Livro 934,4564347711658,1416.12
935,Livro 935,5363093602539,3918.41
936,Livro 936,1866173816444,2346.53
937,Livro 937,6576554799625,1516.74
938,Livro 938,7546043939810,106.57
939,Livro 939,7378030180841,4719.73
940,Livro 940,0047605567181,4323.78
941,Livro 941,0327947423038,2763.66
942,Livro 942,0831402795682,1573.79
943,Livro 943,9168196383935,4077.09
944,Livro 944,9179715751458,83.72
945,Livro 945,2296334913105,2373.73
946,Livro 946,1683948142871,4880.19
947,Livro 947,2094711865687,1351.69
948,Livro 948,5255894766213,4037.55
949,Livro 949,0062520979464,4552.79
950,Livro 950,8643054901351,4919.13
951,Livro 951,0504905919275,1570.61
952,Livro 952,9794057316477,1883.07
953,Livro 953,7531628857106,188.32
954,Livro 954,4548586863601,1423.53
955,Livro 955,2509155716337,2237.03
956,Livro 956,7396169492813,1022.39
957,Livro 957,1709357385186,891.09
958,Livro 958,6771940653362,1278.67
959,Livro 959,5952042618166,4320.28
960,Livro 960,0748902520026,670.16
961,Livro 961,4075798420742,366.81
962,Livro 962,7036629022604,4114.29
963,Livro 963,7867351125671,3357.79
964,Livro 964,6417843616245,878.88
965,Livro 965,0348037266256,2302.73
966,Livro 966,5333811925530,3933.09
967,Livro 967,4786432552592,641.47
968,Livro 968,7966016212712,615.61
969,Livro 969,6131643576356,3909.2
970,Livro 970,2730586911801,2896.32
971,Livro 971,3404737173137,4163.29
972,Livro 972,7298866300230,1101.47
973,Livro 973,7436306601914,1483.31
974,Livro 974,5577059035747,1838.57
975,Livro 975,9183072945065,1390.95
976,Livro 976,0294774718526,2856.92
977,Livro 977,3333725128061,3263.38
978,Livro 978,1426780301644,23.44
979,Livro 979,1352656489785,4384.75
980,Livro 980,7918355623992,3735.04
981,Livro 981,1790513110117,4615.78
982,Livro 982,1608384481179,2016.23
983,Livro 983,4904983461989,4994.02
984,Livro 984,3836123520998,4593.28
985,Livro 985,8503461714500,4756.98
986,Livro 986,6435101511852,4085.95
987,Livro 987,5569033232313,4963.6
988,Livro 988,5293359150195,3665.65
989,Livro 989,7511740826500,3923.62
990,Livro 990,3549890055799,19.71
991,Livro 991,1014977724844,4160.85
992,Livro 992,3035396902127,1472.48
993,Livro 993,5507880959878,3106.51
994,Livro 994,3967358323154,4444.33
995,Livro 995,9937279730261,4685.57
996,Livro 996,8839754938093,3857.1
997,Livro 997,5019540604008,4816.01
998,Livro 998,2610219997510,4391.03
999,Livro 999,5542668541513,4586.73
1000,Livro 1000,2412128877292,1770.25
1001,Livro 1001,3129464991889,1609.71
1002,Livro 1002,1899792155514,76.74
1003,Livro 1003,9748705920148,2831.42
1004,Livro 1004,8765656042506,762.73
1005,Livro 1005,6822873719486,3510.46
1006,Livro 1006,5641190622932,2451.81
1007,Livro 1007,9382525820262,2686.67
1008,Livro 1008,2898466032752,3464.64
1009,Livro 1009,1677897543173,1487.98
1010,Livro 1010,9707755460759,2666.23
1011,Livro 1011,1629133072290,3952.92
1012,Livro 1012,9860956432097,680.52
1013,Livro 1013,5502085668754,4060.4
1014,Livro 1014,0603162463618,2876.52
1015,Livro 1015,8475169617072,648.74
1016,Livro 1016,7520082102702,2893.65
1017,Livro 1017,5210154350181,3349.36
1018,Livro 1018,4153745840818,3732.53
1019,Livro 1019,6815325834497,3083.73
1020,Livro 1020,5188145836892,2178.04
1021,Livro 1021,9710327370426,4556.87
1022,Livro 1022,5795062491387,3919.72
1023,Livro 1023,7726704238953,1735.31
1024,Livro 1024,7511971345667,3095.19
1025,Livro 1025,2145096089942,3309.92
1026,Livro 1026,2147032847433,1225.3
1027,Livro 1027,2410194462969,3217.82
1028,Livro 1028,0936251435583,3002.33
1029,Livro 1029,6364067271119,2337.47
1030,Livro 1030,6007224962249,1051.97
1031,Livro 1031,8682363399950,207.34
1032,Livro 1032,3437561407921,92.24
1033,Livro 1033,3986002543840,3326.94
1034,Livro 1034,7194338446666,4298.21
1035,Livro 1035,5391877756094,3602.51
1036,Livro 1036,0470410673863,1777.29
1037,Livro 1037,9479565869317,1345.12
1038,Livro 1038,1455316839071,3840.96
1039,Livro 1039,0292877847328,549.29
1040,Livro 1040,1087762027609,1998.91
1041,Livro 1041,5643861257318,1715.29
1042,Livro 1042,0451304186576,1002.08
1043,Livro 1043,7463869185134,2246.81
1044,Livro 1044,3355141352594,984.6
1045,Livro 1045,8639230755304,978.89
1046,Livro 1046,2474573740696,1257.14
1047,Livro 1047,4247638277359,2654.38
1048,Livro 1048,6710779289402,2856.86
1049,Livro 1049,8104502961265,3082.85
1050,Livro 1050,6480150676666,2546.25
1051,Livro 1051,6865995013352,4838.94
1052,Livro 1052,3902320126349,3530.8
1053,Livro 1053,4564269015434,1365.94
1054,Livro 1054,6958148311425,2478.01
1055,Livro 1055,7641561101304,2870.1
1056,Livro 1056,5613068348099,2114.12
1057,Livro 1057,1405856472781,3819.71
1058,Livro 1058,7936182636246,1220.62
1059,Livro 1059,1292756686027,1644.52
1060,Livro 1060,4948598504223,4616.22
1061,Livro 1061,4643435531550,1251.32
1062,Livro 1062,9498906457171,2409.7
1063,Livro 1063,8753103247649,1420.95
1064,Livro 1064,7257033731129,3199.48
1065,Livro 1065,4558962092016,3817.14
1066,Livro 1066,1312715621016,1180.35
1067,Livro 1067,6196069899022,1999.07
1068,Livro 1068,5354810037606,4009.62
1069,Livro 1069,9406487074692,1076.53
1070,Livro 1070,6793619355490,4918.25
1071,Livro 1071,3895394528891,4319.24
1072,Livro 1072,4996783083967,123.31
1073,Livro 1073,0290090336671,1144.26
1074,Livro 1074,6306672231033,2351.45
1075,Livro 1075,7054778760042,1083.83
1076,Livro 1076,0060703575596,2222.74
1077,Livro 1077,2702638693202,449.9
1078,Livro 1078,2358842430442,4731.42
1079,Livro 1079,2201053271371,72.42
1080,Livro 1080,5129508950210,1525.94
1081,Livro 1081,2311299751894,1707.42
1082,Livro 1082,1738515304028,623.53
1083,Livro 1083,9398983291804,2148.94
1084,Livro 1084,7938346540125,3940.42
1085,Livro 1085,5190404301167,3685.25
1086,Livro 1086,3020436716850,3232.15
1087,Livro 1087,1263180559717,190.76
1088,Livro 1088,2985361191785,353.26
1089,Livro 1089,7712357779723,3024.83
1090,Livro 1090,6242187872076,1138.39
1091,Livro 1091,7639994591587,644.82
1092,Livro 1092,8575325624296,944.66
1093,Livro 1093,0823859004833,1506.96
1094,Livro 1094,9897003169634,496.7
1095,Livro 1095,7510778695785,2882.62
1096,Livro 1096,8400356039474,147.02
1097,Livro 1097,9794008018321,4765.77
1098,Livro 1098,0518392384569,4527.59
1099,Livro 1099,7310701221649,1514.68
1100,Livro 1100,8146530849315,2779.6
1101,Livro 1101,0124836252103,981.35
1102,Livro 1102,1774336877437,966.52
1103,Livro 1103,2830539375121,4148.24
1104,Livro 1104,4556800908201,289.77
1105,Livro 1105,6773243320525,3231.2
1106,Livro 1106,4303108890440,3972.07
1107,Livro 1107,2412193164054,4873.8
1108,Livro 1108,7844914369786,4958.6
1109,Livro 1109,8392110778099,531.17
1110,Livro 1110,6725722108770,3420.81
1111,Livro 1111,4075598942159,4575.61
1112,Livro 1112,5082675308030,2967.17
1113,Livro 1113,3340714065523,1473.88
1114,Livro 1114,3529811232910,583.23
1115,Livro 1115,9827823066203,4343.42
1116,Livro 1116,0907857175887,3706.29
1117,Livro 1117,1093050923058,1452.8
1118,Livro 1118,4053854510359,2217.82
1119,Livro 1119,3033053265448,184.67
1120,Livro 1120,7225687363892,2506.42
1121,Livro 1121,3297678618968,2016.21
1122,Livro 1122,1431314534716,2795.83
1123,Livro 1123,6881733289393,451.55
1124,Livro 1124,9976169356254,2209.92
1125,Livro 1125,3306986893272,4327.73
1126,Livro 1126,8378773205845,3477.93
1127,Livro 1127,3439393936748,4492.59
1128,Livro 1128,2748282964370,802.06
1129,Livro 1129,1452163179991,1720.38
1130,Livro 1130,4752672779668,2255.6
1131,Livro 1131,0581089226072,1260.9
1132,Livro 1132,5280384808414,4003.5
1133,Livro 1133,1278512706346,1792.32
1134,Livro 1134,9917986447521,759.52
1135,Livro 1135,7076618477390,3802.95
1136,Livro 1136,3039833607394,4180.38
1137,Livro 1137,6656350890622,2543.74
1138,Livro 1138,2269935794151,2357.58
1139,Livro 1139,3404865965790,1693.69
1140,Livro 1140,3982686927937,3365.0
1141,Livro 1141,4358245957796,3598.19
1142,Livro 1142,4065808204213,3363.77
1143,Livro 1143,4086455195039,1514.45
1144,Livro 1144,2562237343393,4784.31
1145,Livro 1145,0610023389471,4650.23
1146,Livro 1146,3680773391274,1824.64
1147,Livro 1147,8156531725674,2962.68
1148,Livro 1148,4900883403635,4240.6
1149,Livro 1149,4133543618092,109.54
1150,Livro 1150,2929303382502,1116.62
1151,Livro 1151,6520311099322,416.22
1152,Livro 1152,6032599729321,1868.4
1153,Livro 1153,5711546924572,4987.4
1154,Livro 1154,9892968408317,1082.8
1155,Livro 1155,7265976181531,3356.38
1156,Livro 1156,4317099580887,1534.12
1157,Livro 1157,2212919735242,3122.43
1158,Livro 1158,6216844835672,342.61
1159,Livro 1159,5048418117527,1617.03
1160,Livro 1160,5159541313492,1846.23
1161,Livro 1161,2316862004916,364.79
1162,Livro 1162,5646196292928,3498.06
1163,Livro 1163,9020129732484,3108.52
1164,Livro 1164,8707603147768,4820.1
1165,Livro 1165,1433554179764,3007.27
1166,Livro 1166,4195323980952,2365.52
1167,Livro 1167,9192779071044,225.48
1168,Livro 1168,5210489145453,2173.42
1169,Livro 1169,9111698708787,4205.4
1170,Livro 1170,4094002195428,3945.28
1171,Livro 1171,8693373231194,4652.02
1172,Livro 1172,0876988536661,4556.18
1173,Livro 1173,7041565844865,4115.36
1174,Livro 1174,6467465623857,2916.09
1175,Livro 1175,5795955630398,2677.98
1176,Livro 1176,7118585697852,1099.67
1177,Livro 1177,3087279370883,1455.39
1178,Livro 1178,7963712291188,1642.46
1179,Livro 1179,2443505395155,3282.22
1180,Livro 1180,3469235075057,1347.86
1181,Livro 1181,1099811743375,483.22
1182,Livro 1182,1783521227853,522.87
1183,Livro 1183,2423407052983,3411.28
1184,Livro 1184,9377017676667,3338.25
1185,Livro 1185,9412049277533,4793.88
1186,Livro 1186,3718693672982,2132.59
1187,Livro 1187,2706453509166,600.1
1188,Livro 1188,3613463497424,63.98
1189,Livro 1189,4315281222681,4191.31
1190,Livro 1190,2151043750918,2377.71
1191,Livro 1191,0146588217200,4125.35
1192,Livro 1192,1829384405759,1876.0
1193,Livro 1193,3002542766356,511.65
1194,Livro 1194,5451292680864,1729.16
1195,Livro 1195,6494035651903,1031.41
1196,Livro 1196,6307386288926,4648.8
1197,Livro 1197,9735996778510,1408.84
1198,Livro 1198,6394492331495,2406.63
1199,Livro 1199,5801196439781,1164.36
1200,Livro 1200,3128421984133,3965.74
1201,Livro 1201,9013993752285,2356.27
1202,Livro 1202,1180608519863,540.14
1203,Livro 1203,6406350743396,2090.69
1204,Livro 1204,3427860633234,3914.67
1205,Livro 1205,0452546770152,4271.2
1206,Livro 1206,8663154536266,4208.53
1207,Livro 1207,2990785992209,1996.06
1208,Livro 1208,2134729229887,256.21
1209,Livro 1209,7350672999272,4991.16
1210,Livro 1210,3109475908724,4863.65
1211,Livro 1211,9727537114627,4930.34
1212,Livro 1212,8476248704218,3352.83
1213,Livro 1213,9469399669126,4020.95
1214,Livro 1214,8446709197877,4569.84
1215,Livro 1215,6530747054394,4453.44
1216,Livro 1216,8084573765485,3645.2
1217,Livro 1217,1233993383214,2255.47
1218,Livro 1218,5010721101772,2689.34
1219,Livro 1219,2746377060360,1920.17
1220,Livro 1220,3877649321959,2975.29
1221,Livro 1221,7575526017756,3083.07
1222,Livro 1222,8537706509243,2104.68
1223,Livro 1223,9715803086423,4824.04
1224,Livro 1224,6394629695392,1032.1
1225,Livro 1225,7320940017885,646.35
1226,Livro 1226,5337265968947,140.27
1227,Livro 1227,4186820526684,2151.59
1228,Livro 1228,1057219135888,2471.98
1229,Livro 1229,6201863876541,1745.61
1230,Livro 1230,0016710465166,549.43
1231,Livro 1231,1039057672331,4924.29
1232,Livro 1232,1762666398161,934.08
1233,Livro 1233,8668331234103,2883.18
1234,Livro 1234,3606884656344,1016.27
1235,Livro 1235,7780722058285,150.79
1236,Livro 1236,1086660037805,4556.51
1237,Livro 1237,7673503288052,2986.83
1238,Livro 1238,5105169558609,3880.13
1239,Livro 1239,1765113057107,4810.81
1240,Livro 1240,8327408552079,1712.57
1241,Livro 1241,9315702574571,3619.97
1242,Livro 1242,3369850249774,2764.0
1243,Livro 1243,0014633478693,4639.05
1244,Livro 1244,4369259849771,3164.77
1245,Livro 1245,2337629020497,1931.92
1246,Livro 1246,3729487512247,4924.45
1247,Livro 1247,3584404694481,3807.06
1248,Livro 1248,9794645973640,4714.43
1249,Livro 1249,5078310917293,4820.18
1250,Livro 1250,1771379866652,2926.42
1251,Livro 1251,9675899704910,2634.42
1252,Livro 1252,2410052287467,3578.87
1253,Livro 1253,5133081660313,31.71
