id,titulo,isbn,preco
2919,Livro 2919,0786621787819,30.35
2920,Livro 2920,7711280538823,61.36
2921,Livro 2921,9063310685994,106.05
2922,Livro 2922,0336143085527,293.07
2923,Livro 2923,,258.73
2924,Livro 2924,4245152882236,195.62
2925,Livro 2925,1419322720394,26.94
2926,Livro 2926,0429725165120,191.84
2927,Livro 2927,3229679639633,148.21
2928,Livro 2928,1040178831089,147.73
2929,Livro 2929,9038725627562,220.42
2930,Livro 2930,004101440331107,17.03
2931,Livro 2931,EgngrxrUtsgSi,114.82
2932,Livro 2932,1565319006991,146.49
2933,Livro 2933,4295684661263,176.89
2934,Livro 2934,0991634161521,149.47
2935,Livro 2935,9536706896840,136.97
2936,Livro 2936,3402247980797,298.26
2937,Livro 2937,4373532072283,47.52
2938,Livro 2938,4339037645101,33.77
2939,Livro 2939,0103572276533,49.83
2940,Livro 2940,2617020094178,229.37
2941,Livro 2941,,293.99
2942,Livro 2942,9564046544035,180.46
2943,Livro 2943,5980301123271,18.47
2944,Livro 2944,0126572606618,229.4
2945,Livro 2945,,176.02
2946,Livro 2946,0202948620617,277.89
2947,Livro 2947,626854042107716,86.11
2948,Livro 2948,,255.57
2949,Livro 2949,63222191098,149.47
2950,Livro 2950,142473723785269,128.97
2951,Livro 2951,0687262937534,229.89
2952,Livro 2952,8102750678093,164.14
2953,Livro 2953,1523566229952,151.39
2954,Livro 2954,6892516491724,44.58
2955,Livro 2955,7931367922508,289.52
2956,Livro 2956,1706256408851,254.5
2957,Livro 2957,8449238765852,10.99
2958,Livro 2958,7246325806226,179.69
2959,Livro 2959,5569794716513,17.59
2960,Livro 2960,9419814425727,265.4
2961,Livro 2961,1668521098403,240.11
2962,Livro 2962,9832469750782,31.74
2963,Livro 2963,7308757910770,128.41
2964,Livro 2964,,104.92
2965,Livro 2965,4136915376117,146.55
2966,Livro 2966,1932930116990,51.83
2967,Livro 2967,954229899786912,209.78
2968,Livro 2968,292310901686,61.34
2969,Livro 2969,5965715316,15.61
2970,Livro 2970,,262.32
2971,Livro 2971,3165232297875,160.25
2972,Livro 2972,1497820801078,279.64
2973,Livro 2973,3428211966140,22.44
2974,Livro 2974,,201.79
2975,Livro 2975,8308168584259,184.4
2976,Livro 2976,862417466624811,51.77
2977,Livro 2977,9112909428258,37.77
2978,Livro 2978,8439348555869,101.9
2979,Livro 2979,,107.88
2980,Livro 2980,MlIwyvemmgxur,166.71
2981,Livro 2981,4763297846,182.31
2982,Livro 2982,4003561468361,299.54
2983,Livro 2983,553436374046755,212.85
2984,Livro 2984,1834494699240,163.14
2985,Livro 2985,4235108218787,102.22
2986,Livro 2986,9534394447582,42.99
2987,Livro 2987,7563406126,168.33
2988,Livro 2988,9883912965454,97.3
2989,Livro 2989,5513122583743,152.93
2990,Livro 2990,,164.88
2991,Livro 2991,3821506922273,37.03
2992,Livro 2992,8486122136968,50.91
2993,Livro 2993,8689631585385,204.39
2994,Livro 2994,3923811516277,274.79
2995,Livro 2995,bFRwTaEKWaemb,63.39
2996,Livro 2996,2943440534345,198.28
2997,Livro 2997,8026514176032,241.42
2998,Livro 2998,4664139812985,81.87
2999,Livro 2999,,110.8
3000,Livro 3000,30953067390,229.11
3001,Livro 3001,4404682932059,47.03
3002,Livro 3002,6056845728297,34.49
3003,Livro 3003,8941587554343,245.71
3004,Livro 3004,5922401377089,110.69
3005,Livro 3005,9496136643902,231.94
3006,Livro 3006,,147.51
3007,Livro 3007,6163182457987,72.17
3008,Livro 3008,7542787166940,256.94
3009,Livro 3009,0740950535844,12.82
3010,Livro 3010,6782316003045,200.32
3011,Livro 3011,4886991896805,98.15
3012,Livro 3012,1680711373322,228.87
3013,Livro 3013,4011695830571,196.6
3014,Livro 3014,9017636509003,50.48
3015,Livro 3015,2842896025284,226.14
3016,Livro 3016,,26.42
3017,Livro 3017,8207604258976,21.84
3018,Livro 3018,9063301945645,71.78
3019,Livro 3019,9277535525263,67.79
3020,Livro 3020,9928149559218,92.21
3021,Livro 3021,,57.83
3022,Livro 3022,9525649171950,17.07
3023,Livro 3023,9073000825751,177.43
3024,Livro 3024,9622043156633,29.61
3025,Livro 3025,8449906065490,81.72
3026,Livro 3026,7533565990893,187.43
3027,Livro 3027,170218593097668,225.65
3028,Livro 3028,4875988507912,249.01
3029,Livro 3029,594419080709,145.54
3030,Livro 3030,5749390997993,292.53
3031,Livro 3031,2347431451384,233.55
3032,Livro 3032,,14.07
3033,Livro 3033,6653513701208,220.74
3034,Livro 3034,,199.01
3035,Livro 3035,4821956741717,285.67
3036,Livro 3036,3047624911211,191.14
3037,Livro 3037,0513315928866,48.24
3038,Livro 3038,,132.61
3039,Livro 3039,7540919391081,134.57
3040,Livro 3040,3204590967791,247.41
3041,Livro 3041,7783446077403,154.78
3042,Livro 3042,7501938867070,182.82
3043,Livro 3043,5256701612953,42.6
3044,Livro 3044,2088784928507,226.26
3045,Livro 3045,1181596708863,45.76
3046,Livro 3046,1378501689988,50.94
3047,Livro 3047,0928796501618,217.27
3048,Livro 3048,1101258913707,184.45
3049,Livro 3049,6224487401386,77.66
3050,Livro 3050,8091826753104,208.2
3051,Livro 3051,9619918072828,30.82
3052,Livro 3052,4078367633670,278.02
3053,Livro 3053,,209.56
3054,Livro 3054,,39.18
3055,Livro 3055,2827917202714,240.85
3056,Livro 3056,7330889157792,222.13
3057,Livro 3057,5410944569255,240.37
3058,Livro 3058,LQNFWyISNfNWP,117.84
3059,Livro 3059,6655767167672,253.83
3060,Livro 3060,5746133605487,210.59
3061,Livro 3061,,161.06
3062,Livro 3062,3104034123103,120.35
3063,Livro 3063,,107.03
3064,Livro 3064,1747654760537,18.64
3065,Livro 3065,0861778038882,141.0
3066,Livro 3066,,258.9
3067,Livro 3067,789509825139,269.57
3068,Livro 3068,5275550733184,73.97
3069,Livro 3069,8870428640533,168.27
3070,Livro 3070,9536626439150,30.4
3071,Livro 3071,7352140218583,92.6
3072,Livro 3072,1594763400276,42.86
3073,Livro 3073,,127.78
3074,Livro 3074,711980397948440,178.72
3075,Livro 3075,4906597562547,115.98
3076,Livro 3076,1317284935073,89.7
3077,Livro 3077,,125.36
3078,Livro 3078,8115434553226,119.58
3079,Livro 3079,1415157730767,219.16
3080,Livro 3080,,246.8
3081,Livro 3081,1439065580535,13.37
3082,Livro 3082,676648286894064,285.05
3083,Livro 3083,1940818231202,227.89
3084,Livro 3084,9880199417565,295.06
3085,Livro 3085,728148864484,76.96
3086,Livro 3086,9124382166925,186.56
3087,Livro 3087,9113752016443,136.68
3088,Livro 3088,flDMNXRSAAHPm,277.17
3089,Livro 3089,3424859547569,279.29
3090,Livro 3090,1387917339968,109.66
3091,Livro 3091,5441558817492,295.27
3092,Livro 3092,8007781967941,68.15
3093,Livro 3093,251594438892125,219.41
3094,Livro 3094,7668249034603,112.82
3095,Livro 3095,122141478410057,26.17
3096,Livro 3096,,296.87
3097,Livro 3097,8989431315693,11.98
3098,Livro 3098,2179408762092,229.39
3099,Livro 3099,,185.15
3100,Livro 3100,0348578522673,117.42
3101,Livro 3101,0938356047920,158.67
3102,Livro 3102,5496691094398,92.86
3103,Livro 3103,5278622249326,132.03
3104,Livro 3104,1168235328537,232.72
3105,Livro 3105,2241363972681,164.99
3106,Livro 3106,86192092625,80.38
3107,Livro 3107,0848785000300,10.73
3108,Livro 3108,,21.63
3109,Livro 3109,9067244734224,118.26
3110,Livro 3110,685205433579559,97.36
3111,Livro 3111,,281.34
3112,Livro 3112,941801016292657,11.56
3113,Livro 3113,61505556401,103.09
3114,Livro 3114,7091097873683,16.82
3115,Livro 3115,8663940803199,158.64
3116,Livro 3116,2074138701214,111.04
3117,Livro 3117,3609563988389,84.68
3118,Livro 3118,rpbWZvxTGLdyJ,148.38
3119,Livro 3119,0003813682932,293.78
3120,Livro 3120,563932433946677,194.86
3121,Livro 3121,,60.67
3122,Livro 3122,7548646754989,206.4
3123,Livro 3123,7765556419174,176.41
3124,Livro 3124,,56.33
3125,Livro 3125,9129827968759,247.96
3126,Livro 3126,8367015983915,202.46
3127,Livro 3127,,34.06
3128,Livro 3128,9862001578172,13.2
3129,Livro 3129,6574542268260,275.49
3130,Livro 3130,0218750311,294.77
3131,Livro 3131,2949778961287,43.34
3132,Livro 3132,5094149826219,292.91
3133,Livro 3133,9368536908767,90.27
3134,Livro 3134,2733661788922,124.89
3135,Livro 3135,2727414086885,64.25
3136,Livro 3136,4716186352111,115.48
3137,Livro 3137,QdHZsxLjvRwwO,142.24
3138,Livro 3138,6206345430143,38.47
3139,Livro 3139,9111880392165,298.06
3140,Livro 3140,,182.5
3141,Livro 3141,2411749323558,174.0
3142,Livro 3142,,27.43
3143,Livro 3143,5423340950916,80.92
3144,Livro 3144,7834885859,187.76
3145,Livro 3145,0640218693760,36.49
3146,Livro 3146,200718865893784,44.0
3147,Livro 3147,831157489881336,60.92
3148,Livro 3148,4195069746987,153.69
3149,Livro 3149,546415719553,188.21
3150,Livro 3150,5501984684103,66.33
3151,Livro 3151,vzniXAMtKgFYP,109.35
3152,Livro 3152,2956131515938,69.39
3153,Livro 3153,2668629889160,192.07
3154,Livro 3154,5781351207802,108.94
3155,Livro 3155,3116228290981,124.24
3156,Livro 3156,645796204574012,246.51
3157,Livro 3157,6862220495514,271.88
3158,Livro 3158,5085463371559,123.46
3159,Livro 3159,WiHoZxTdxUSWl,298.76
3160,Livro 3160,4383933131560,155.51
3161,Livro 3161,6177160305837,237.85
3162,Livro 3162,1155030360472,235.97
3163,Livro 3163,402835449081537,225.14
3164,Livro 3164,,22.18
3165,Livro 3165,2664269955780,166.78
3166,Livro 3166,3295281624640,220.57
3167,Livro 3167,306124562269,231.97
3168,Livro 3168,0592976994242,286.19
3169,Livro 3169,8934073923222,80.78
3170,Livro 3170,2463500542687,275.43
3171,Livro 3171,4889576141394,137.02
3172,Livro 3172,7461872330433,31.11
3173,Livro 3173,7603598287615,164.69
3174,Livro 3174,3249184572454,104.57
3175,Livro 3175,7833431884429,145.98
3176,Livro 3176,2575656832571,261.38
3177,Livro 3177,9053307341434,93.67
3178,Livro 3178,9322595175245,156.93
3179,Livro 3179,,197.86
3180,Livro 3180,,150.27
3181,Livro 3181,2937121405166,288.14
3182,Livro 3182,3045109956,239.55
3183,Livro 3183,904454277583609,152.33
3184,Livro 3184,8845929848431,24.09
3185,Livro 3185,3372493807398,275.07
3186,Livro 3186,577413791854311,132.06
3187,Livro 3187,1440449287087,267.04
3188,Livro 3188,6856000987817,254.84
3189,Livro 3189,0866958841424,40.56
3190,Livro 3190,,194.51
3191,Livro 3191,8841207464395,155.08
3192,Livro 3192,9950410624293,204.2
3193,Livro 3193,,12.35
3194,Livro 3194,2898157606993,127.83
3195,Livro 3195,7599347471442,32.26
3196,Livro 3196,711189110511651,110.94
3197,Livro 3197,6744207319751,124.94
3198,Livro 3198,,107.3
3199,Livro 3199,,92.29
3200,Livro 3200,2781210526106,179.87
3201,Livro 3201,0755273046196,265.82
3202,Livro 3202,9888916792493,226.27
3203,Livro 3203,9291382930786,292.68
3204,Livro 3204,8122945073746,38.25
3205,Livro 3205,,218.85
3206,Livro 3206,xPaMBcXDwOVBh,79.0
3207,Livro 3207,9610731217102,164.86
3208,Livro 3208,8350354622073,132.98
3209,Livro 3209,2460536752880,214.66
3210,Livro 3210,4501357550550,84.96
3211,Livro 3211,0551810795473,267.37
3212,Livro 3212,733172728891741,95.91
3213,Livro 3213,6508451935644,118.26
3214,Livro 3214,0116740298129,270.76
3215,Livro 3215,9578119262993,133.3
3216,Livro 3216,,131.17
3217,Livro 3217,8178354003937,107.44
3218,Livro 3218,5819461123,137.53
3219,Livro 3219,6669747636897,289.18
3220,Livro 3220,0377487383817,25.75
3221,Livro 3221,9987505529986,249.64
3222,Livro 3222,4134756101028,253.42
3223,Livro 3223,3539460009325,171.48
3224,Livro 3224,,84.89
3225,Livro 3225,4193593691200,40.07
3226,Livro 3226,6642747915195,30.94
3227,Livro 3227,888566963152945,157.14
3228,Livro 3228,5668693541398,218.14
3229,Livro 3229,0210649941199,244.47
3230,Livro 3230,5045648523245,210.96
3231,Livro 3231,7241682814285,287.22
3232,Livro 3232,0630938463715,202.23
3233,Livro 3233,65802550684,76.84
3234,Livro 3234,mBNgZfxmiSRlb,61.81
3235,Livro 3235,4463622822401,251.76
3236,Livro 3236,6718295791884,280.33
3237,Livro 3237,,244.42
3238,Livro 3238,7788763836883,105.8
3239,Livro 3239,868755363214568,57.46
3240,Livro 3240,2073263113940,166.12
3241,Livro 3241,2383583793564,39.66
3242,Livro 3242,7282208946245,21.15
3243,Livro 3243,,238.14
3244,Livro 3244,9638536251510,51.44
3245,Livro 3245,1077830341722,155.99
3246,Livro 3246,8688598208044,21.44
3247,Livro 3247,4513987144654,58.05
3248,Livro 3248,533235750081755,262.29
3249,Livro 3249,2580771237533,220.45
3250,Livro 3250,4093200867561,124.21
3251,Livro 3251,,19.95
3252,Livro 3252,2400777902432,174.6
3253,Livro 3253,8260485347453,286.21
3254,Livro 3254,5188167412416,162.48
3255,Livro 3255,5674708128444,206.48
3256,Livro 3256,2516859374382,224.07
3257,Livro 3257,7356703891667,287.74
3258,Livro 3258,5125966363736,95.74
3259,Livro 3259,8412761353598,209.44
3260,Livro 3260,,183.71
3261,Livro 3261,bDewtHHUMEQCn,82.29
3262,Livro 3262,,37.86
3263,Livro 3263,6113809045132,278.19
3264,Livro 3264,4837747236755,217.81
3265,Livro 3265,uTPSkrFyJqrbn,175.28
3266,Livro 3266,1451545434545,209.8
3267,Livro 3267,2537756265683,169.73
3268,Livro 3268,,65.06
3269,Livro 3269,1258478491208,80.72
3270,Livro 3270,4493968428901,103.17
3271,Livro 3271,,176.25
3272,Livro 3272,4879780225911,299.96
3273,Livro 3273,9215731121199,154.96
3274,Livro 3274,5180615486811,219.74
3275,Livro 3275,2160716294592,65.75
3276,Livro 3276,,173.71
3277,Livro 3277,2862315205358,146.04
3278,Livro 3278,8267398175602,93.55
3279,Livro 3279,3345436019067,94.44
3280,Livro 3280,8969243634144,264.67
3281,Livro 3281,2611485017984,230.99
3282,Livro 3282,1280135567484,39.18
3283,Livro 3283,9549222851749,169.52
3284,Livro 3284,4206751623072,198.91
3285,Livro 3285,,215.54
3286,Livro 3286,9361093824696,253.7
3287,Livro 3287,6486704013668,140.53
3288,Livro 3288,4632513338050,205.51
3289,Livro 3289,jMpNThxFXImKF,69.95
3290,Livro 3290,233271803360966,145.49
3291,Livro 3291,4272590771673,291.3
3292,Livro 3292,2195004562707,64.66
3293,Livro 3293,8230540877513,242.04
3294,Livro 3294,7599443667055,139.98
3295,Livro 3295,0474812864878,100.85
3296,Livro 3296,2733901474781,87.38
3297,Livro 3297,7445527396262,109.34
3298,Livro 3298,,209.98
3299,Livro 3299,0637103312359,124.37
3300,Livro 3300,4350344637150,223.67
3301,Livro 3301,hfruOOLnLivYu,168.91
3302,Livro 3302,,239.36
3303,Livro 3303,7246389703777,19.78
3304,Livro 3304,5817271290628,169.07
3305,Livro 3305,2704823586787,254.46
3306,Livro 3306,2745159549381,36.24
3307,Livro 3307,8552765356013,192.59
3308,Livro 3308,540240178721,267.48
3309,Livro 3309,5184620239218,153.71
3310,Livro 3310,6528349308537,184.67
3311,Livro 3311,9453993701449,258.54
3312,Livro 3312,4908580105451,114.4
3313,Livro 3313,672316782600516,168.43
3314,Livro 3314,590506520702597,131.52
3315,Livro 3315,,137.55
3316,Livro 3316,3868028654706,12.44
3317,Livro 3317,vHEUtVjBcuWlZ,273.57
3318,Livro 3318,2403400538659,296.25
3319,Livro 3319,9315936931661,71.11
3320,Livro 3320,398180279788073,260.52
3321,Livro 3321,3646856276722,209.66
3322,Livro 3322,6050213031320,28.24
3323,Livro 3323,9249538459197,193.12
3324,Livro 3324,3604346783136,208.97
3325,Livro 3325,,221.41
3326,Livro 3326,OEDiYdHznbvMv,220.95
3327,Livro 3327,0280180527,25.6
3328,Livro 3328,TrHbBilypGKFN,133.19
3329,Livro 3329,4885820401336,98.58
3330,Livro 3330,,66.77
3331,Livro 3331,0677882605039,165.96
3332,Livro 3332,9515217565045,184.16
3333,Livro 3333,,276.94
3334,Livro 3334,2496808476720,85.15
3335,Livro 3335,3521107360665,132.25
3336,Livro 3336,5516300625864,248.88
3337,Livro 3337,3677962003112,141.22
3338,Livro 3338,,52.06
3339,Livro 3339,4734386551931,256.37
3340,Livro 3340,3423706578697,291.28
3341,Livro 3341,1629555254654,77.21
3342,Livro 3342,,244.18
3343,Livro 3343,3190385762267,154.43
3344,Livro 3344,6233270616432,299.84
3345,Livro 3345,,293.12
3346,Livro 3346,8957847821584,158.35
3347,Livro 3347,0147386460300,211.28
3348,Livro 3348,4409243578852,142.29
3349,Livro 3349,509770065913,207.37
3350,Livro 3350,3019589116438,176.32
3351,Livro 3351,3305015461454,62.79
3352,Livro 3352,3211919044597,117.07
3353,Livro 3353,6406410515794,76.22
3354,Livro 3354,1542290562927,272.62
3355,Livro 3355,3995511882768,237.22
3356,Livro 3356,1568681178507,288.98
3357,Livro 3357,3962302812518,181.01
3358,Livro 3358,6313182257820,135.59
3359,Livro 3359,8737976817474,261.59
3360,Livro 3360,0836472715054,244.15
3361,Livro 3361,,81.84
3362,Livro 3362,8429116176840,191.62
3363,Livro 3363,255224245453,85.48
3364,Livro 3364,3044079144738,132.74
3365,Livro 3365,7507149219046,106.23
3366,Livro 3366,XnvPeeTVXPPtC,188.1
3367,Livro 3367,,69.56
3368,Livro 3368,0277712412894,203.23
3369,Livro 3369,1405353309211,118.45
3370,Livro 3370,1474199317429,83.71
3371,Livro 3371,,281.79
3372,Livro 3372,9172927348920,51.46
3373,Livro 3373,5612334617893,262.11
3374,Livro 3374,3245393864897,272.88
3375,Livro 3375,4714524347204,232.89
3376,Livro 3376,7061205630226,77.2
3377,Livro 3377,566967097595952,257.86
3378,Livro 3378,2174540087100,233.1
3379,Livro 3379,0057476608829,85.57
3380,Livro 3380,9896581961667,68.17
3381,Livro 3381,2862279613690,146.06
3382,Livro 3382,7173230034673,276.46
3383,Livro 3383,3467561377961,173.33
3384,Livro 3384,037753450773650,178.53
3385,Livro 3385,8920080115227,11.2
3386,Livro 3386,2913719963315,148.35
3387,Livro 3387,9554580298473,44.36
3388,Livro 3388,5773093417057,85.46
3389,Livro 3389,0330759213438,297.87
3390,Livro 3390,,144.22
3391,Livro 3391,4616171389808,76.0
3392,Livro 3392,,77.1
3393,Livro 3393,6979229357058,117.11
3394,Livro 3394,6577302638077,196.54
3395,Livro 3395,,13.66
3396,Livro 3396,4737843429958,76.88
3397,Livro 3397,3608662060971,107.41
3398,Livro 3398,5397488720,161.9
3399,Livro 3399,2332251035633,48.14
3400,Livro 3400,3145788205765,143.99
3401,Livro 3401,rrgOAHTAGHRjo,290.57
3402,Livro 3402,1337534061335,128.93
3403,Livro 3403,7425413920700,84.6
3404,Livro 3404,3896404022729,166.63
3405,Livro 3405,8154209888242,52.94
3406,Livro 3406,7487671422641,210.72
3407,Livro 3407,1452898355260,38.63
3408,Livro 3408,4569272186385,241.21
3409,Livro 3409,7802583884598,258.37
3410,Livro 3410,2285043066304,182.95
3411,Livro 3411,3902572064180,283.98
3412,Livro 3412,4813405268414,159.2
3413,Livro 3413,1470773993432,130.74
3414,Livro 3414,5543686431681,125.21
3415,Livro 3415,314491224056629,10.62
3416,Livro 3416,zgRrympgyRBBy,269.48
3417,Livro 3417,2946461995901,197.37
3418,Livro 3418,9641099485383,264.16
3419,Livro 3419,5668762861911,80.44
3420,Livro 3420,7901836597126,272.05
3421,Livro 3421,8306708601756,118.92
3422,Livro 3422,6946084266590,249.96
3423,Livro 3423,2867363704990,293.99
3424,Livro 3424,0669901273825,105.52
3425,Livro 3425,4901253226130,83.62
3426,Livro 3426,9228275469433,267.49
3427,Livro 3427,440820409011,101.52
3428,Livro 3428,9430569323193,248.15
3429,Livro 3429,671570897331105,84.1
3430,Livro 3430,bVKmyJrZnMuaj,233.01
3431,Livro 3431,194518065544614,38.72
3432,Livro 3432,5913209409599,267.98
3433,Livro 3433,5640495999655,257.75
3434,Livro 3434,5964870262686,209.21
3435,Livro 3435,7202028448960,34.02
3436,Livro 3436,7898610927423,135.33
3437,Livro 3437,64354739120,189.17
3438,Livro 3438,2317544126342,186.83
3439,Livro 3439,4259693743851,293.41
3440,Livro 3440,4277578963302,208.38
3441,Livro 3441,9098831995277,202.63
3442,Livro 3442,7499375542022,296.56
3443,Livro 3443,7121403662567,96.11
3444,Livro 3444,PpeuoIEfOkqnQ,49.61
3445,Livro 3445,4049236683351,198.17
3446,Livro 3446,6710954952661,154.99
3447,Livro 3447,904894056079510,151.05
3448,Livro 3448,,99.75
3449,Livro 3449,2134601511601,18.29
3450,Livro 3450,333938432958585,195.47
3451,Livro 3451,,273.93
3452,Livro 3452,mvLMCRmkqzIWv,17.48
3453,Livro 3453,,134.35
3454,Livro 3454,xrbHggDdKqobz,278.33
3455,Livro 3455,1630088083970,194.13
3456,Livro 3456,677268466054726,21.24
3457,Livro 3457,,239.41
3458,Livro 3458,6323742514386,278.95
3459,Livro 3459,5725544793378,90.13
3460,Livro 3460,1982662778865,108.32
3461,Livro 3461,3254057037,246.23
3462,Livro 3462,8106368385804,232.02
3463,Livro 3463,4994537554887,89.25
3464,Livro 3464,5239304860416,184.01
3465,Livro 3465,9516796352821,24.8
3466,Livro 3466,6753224201500,21.77
3467,Livro 3467,2673222678067,132.62
3468,Livro 3468,317261451380887,125.91
3469,Livro 3469,,230.93
3470,Livro 3470,MAjTMSWdKMStk,284.53
3471,Livro 3471,30064411233,131.49
3472,Livro 3472,0883294992065,235.92
3473,Livro 3473,8110542244579,259.58
3474,Livro 3474,1946567806473,204.31
3475,Livro 3475,2233991628898,219.28
3476,Livro 3476,AhuaXpvjIoAZU,178.12
3477,Livro 3477,515126620127642,272.09
3478,Livro 3478,,151.26
3479,Livro 3479,6072987157604,277.42
3480,Livro 3480,3566993020479,67.94
3481,Livro 3481,8751019831738,263.58
3482,Livro 3482,6872268310146,202.59
3483,Livro 3483,,74.42
3484,Livro 3484,6032714183790,229.73
3485,Livro 3485,3667969358505,10.55
3486,Livro 3486,3774132954338,296.73
3487,Livro 3487,9416364022888,275.46
3488,Livro 3488,9646149747200,66.55
3489,Livro 3489,0258617161411,167.69
3490,Livro 3490,8274084087933,67.68
3491,Livro 3491,877870273590353,98.09
3492,Livro 3492,5696036000249,134.38
3493,Livro 3493,2968099553828,74.77
3494,Livro 3494,4667679407284,89.78
3495,Livro 3495,8686362175265,133.75
3496,Livro 3496,6268114050738,259.08
3497,Livro 3497,0015123448362,278.91
3498,Livro 3498,,283.01
3499,Livro 3499,,150.31
3500,Livro 3500,3282583588628,60.54
3501,Livro 3501,7526655515493,151.77
3502,Livro 3502,5912827404484,57.63
3503,Livro 3503,4953264087391,78.85
3504,Livro 3504,nJdUVyFjqhOvO,193.61
3505,Livro 3505,8285647669876,144.99
3506,Livro 3506,031792902342,13.19
3507,Livro 3507,8211192742232,15.08
3508,Livro 3508,,109.78
3509,Livro 3509,205765440098,36.82
3510,Livro 3510,,40.26
3511,Livro 3511,2003759884593,78.92
3512,Livro 3512,,165.87
3513,Livro 3513,9379023653735,290.23
3514,Livro 3514,650642772633006,244.0
3515,Livro 3515,,248.78
3516,Livro 3516,,30.25
3517,Livro 3517,7148908163503,236.06
3518,Livro 3518,4447666242571,37.36
3519,Livro 3519,8124047651168,201.99
3520,Livro 3520,0984474286025,45.31
3521,Livro 3521,5829876445963,113.82
3522,Livro 3522,6946682395682,159.45
3523,Livro 3523,AKKAugcGeJOGK,92.08
3524,Livro 3524,,121.65
3525,Livro 3525,9682517323092,238.29
3526,Livro 3526,4879127649682,72.79
3527,Livro 3527,7572825963141,26.95
3528,Livro 3528,99078558641,287.39
3529,Livro 3529,7336431638747,290.68
3530,Livro 3530,848540746890731,68.59
3531,Livro 3531,0756097289070,242.33
3532,Livro 3532,9297366710080,124.19
3533,Livro 3533,4911313989849,155.03
3534,Livro 3534,8491257260518,131.27
3535,Livro 3535,0034114093846,168.05
3536,Livro 3536,7059020453323,44.49
3537,Livro 3537,8404735710280,184.35
3538,Livro 3538,8947001303763,115.59
3539,Livro 3539,9893823171899,258.04
3540,Livro 3540,654441667481994,191.73
3541,Livro 3541,3129621262955,128.22
3542,Livro 3542,1615973635565,52.37
3543,Livro 3543,4606608552362,77.27
3544,Livro 3544,4837441338555,239.62
3545,Livro 3545,194966527223686,29.55
3546,Livro 3546,2494208563735,130.91
3547,Livro 3547,3504598453766,154.35
3548,Livro 3548,8033387427985,87.88
3549,Livro 3549,2495772449214,253.91
3550,Livro 3550,08251557376,169.56
3551,Livro 3551,1135724211374,88.69
3552,Livro 3552,6495103405668,175.84
3553,Livro 3553,4315106864,56.13
3554,Livro 3554,1992489222147,178.35
3555,Livro 3555,3470420019042,116.24
3556,Livro 3556,8684986232401,46.92
3557,Livro 3557,,58.97
3558,Livro 3558,8281402002648,225.95
3559,Livro 3559,2599399637764,143.33
3560,Livro 3560,9600326151547,185.24
3561,Livro 3561,556306038169187,26.66
3562,Livro 3562,2006665710553,156.66
3563,Livro 3563,5312632437994,281.19
3564,Livro 3564,7548901066817,94.46
3565,Livro 3565,388104991567876,168.88
3566,Livro 3566,472693338995301,228.25
3567,Livro 3567,908695726131869,273.98
3568,Livro 3568,6489970178147,59.11
3569,Livro 3569,8003032523539,178.38
3570,Livro 3570,4342275892769,186.99
3571,Livro 3571,,260.8
3572,Livro 3572,7263979511261,255.64
3573,Livro 3573,2627924988773,12.39
3574,Livro 3574,0768751702745,58.78
3575,Livro 3575,1873344815063,278.38
3576,Livro 3576,5409929296622,173.41
3577,Livro 3577,,102.02
3578,Livro 3578,4679396571661,204.72
3579,Livro 3579,8200783469764,35.91
3580,Livro 3580,7629622899870,186.19
3581,Livro 3581,3055225464796,277.55
3582,Livro 3582,2233564746671,267.49
3583,Livro 3583,0189444889544,257.07
3584,Livro 3584,9326722042836,73.49
3585,Livro 3585,0450566272643,159.28
3586,Livro 3586,1091990907478,241.22
3587,Livro 3587,9604794226804,167.06
3588,Livro 3588,6152677462098,172.8
3589,Livro 3589,8076266914634,252.57
3590,Livro 3590,5549607642043,168.1
3591,Livro 3591,5224923463463,113.18
3592,Livro 3592,8411530769434,26.16
3593,Livro 3593,3058955712630,82.33
3594,Livro 3594,1227416998479,260.26
3595,Livro 3595,513332478546533,88.84
3596,Livro 3596,9107034594009,224.69
3597,Livro 3597,5646741058307,168.09
3598,Livro 3598,0401329108,227.5
3599,Livro 3599,5673065220155,209.48
3600,Livro 3600,5681348737312,140.06
3601,Livro 3601,9675216878993,246.7
3602,Livro 3602,,127.01
3603,Livro 3603,522579358968515,159.88
3604,Livro 3604,0793103939326,32.23
3605,Livro 3605,6390721401589,263.89
3606,Livro 3606,3577327027885,236.94
3607,Livro 3607,5027559401474,41.21
3608,Livro 3608,3842047985574,182.17
3609,Livro 3609,1756646155424,219.4
3610,Livro 3610,9461548339920,218.85
3611,Livro 3611,7001969272657,15.03
3612,Livro 3612,6388277838820,227.38
3613,Livro 3613,3263674362405,120.27
3614,Livro 3614,4503099428522,288.23
3615,Livro 3615,,100.45
3616,Livro 3616,9919903949903,53.7
3617,Livro 3617,7198879246379,166.79
3618,Livro 3618,xBvrbiLQUCqqF,162.89
3619,Livro 3619,2223113147960,213.31
3620,Livro 3620,3453164576197,299.35
3621,Livro 3621,1254954948095,257.99
3622,Livro 3622,,87.83
3623,Livro 3623,7774535911068,194.06
3624,Livro 3624,5160435260133,50.77
3625,Livro 3625,3396769378633,159.22
3626,Livro 3626,,70.84
3627,Livro 3627,0179049473209,36.43
3628,Livro 3628,6313046767988,221.05
3629,Livro 3629,,151.94
3630,Livro 3630,3967394243371,211.17
